Date,Open,date,News Sentiment,Sentiment_1_days_before,Sentiment_2_days_before,Sentiment_3_days_before,Sentiment_4_days_before,Sentiment_5_days_before,Sentiment_6_days_before,Sentiment_7_days_before,Sentiment_8_days_before,Sentiment_9_days_before,Sentiment_10_days_before,Sentiment_11_days_before,Sentiment_12_days_before,Sentiment_13_days_before,Sentiment_14_days_before,Sentiment_15_days_before,Sentiment_16_days_before,Sentiment_17_days_before,Sentiment_18_days_before,Sentiment_19_days_before,Sentiment_20_days_before
2007-08-07,683.0,2007-08-07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.06,0.05,0.11,0.1,0.12,0.13
2007-08-08,683.1,2007-08-08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.06,0.05,0.11,0.1,0.12
2007-08-09,686.0,2007-08-09,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.06,0.05,0.11,0.1
2007-08-10,672.1,2007-08-10,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.06,0.05,0.11
2007-08-13,682.7,2007-08-13,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.06,0.05
2007-08-14,680.0,2007-08-14,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06,0.06
2007-08-15,680.0,2007-08-15,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05,0.04,0.05,0.06
2007-08-16,677.8,2007-08-16,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05,0.04,0.05
2007-08-17,660.8,2007-08-17,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05,0.04
2007-08-20,667.0,2007-08-20,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04,0.05
2007-08-21,667.6,2007-08-21,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05,0.04
2007-08-22,667.0,2007-08-22,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05,0.05
2007-08-23,670.1,2007-08-23,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05,0.05
2007-08-24,669.3,2007-08-24,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07,0.05
2007-08-27,677.5,2007-08-27,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07,0.07
2007-08-28,676.0,2007-08-28,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1,0.07
2007-08-29,671.1,2007-08-29,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11,0.1
2007-08-30,676.5,2007-08-30,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1,0.11
2007-08-31,673.3,2007-08-31,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09,0.1
2007-09-03,681.9,2007-09-03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07,0.09
2007-09-04,681.9,2007-09-04,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07,0.07
2007-09-05,691.0,2007-09-05,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08,0.07
2007-09-06,691.0,2007-09-06,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07,0.08
2007-09-07,705.5,2007-09-07,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03,0.07
2007-09-10,709.5,2007-09-10,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01,0.03
2007-09-11,711.8,2007-09-11,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0,0.01
2007-09-12,721.2,2007-09-12,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0,0.0
2007-09-13,720.0,2007-09-13,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0,0.0
2007-09-14,717.0,2007-09-14,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02,0.0
2007-09-17,715.8,2007-09-17,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03,-0.02
2007-09-18,726.2,2007-09-18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05,-0.03
2007-09-19,732.3,2007-09-19,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04,-0.05
2007-09-20,729.6,2007-09-20,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04,-0.04
2007-09-21,741.6,2007-09-21,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04,-0.04
2007-09-24,738.6,2007-09-24,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05,-0.04
2007-09-25,737.6,2007-09-25,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06,-0.05
2007-09-26,738.5,2007-09-26,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05,-0.06
2007-09-27,734.9,2007-09-27,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05,-0.05
2007-09-28,740.8,2007-09-28,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03,-0.05
2007-10-01,750.6,2007-10-01,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03,-0.03
2007-10-02,753.9,2007-10-02,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03,-0.03
2007-10-03,738.4,2007-10-03,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04,-0.03
2007-10-04,734.8,2007-10-04,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05,-0.04
2007-10-05,743.8,2007-10-05,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12,-0.05
2007-10-08,747.5,2007-10-08,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15,-0.12
2007-10-09,739.0,2007-10-09,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15,-0.15
2007-10-10,743.5,2007-10-10,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16,-0.15
2007-10-11,746.1,2007-10-11,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16,-0.16
2007-10-12,753.2,2007-10-12,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19,-0.16
2007-10-15,754.0,2007-10-15,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19,-0.19
2007-10-16,763.7,2007-10-16,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18,-0.19
2007-10-17,765.6,2007-10-17,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18,-0.18
2007-10-18,760.2,2007-10-18,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19,-0.18
2007-10-19,772.5,2007-10-19,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18,-0.19
2007-10-22,770.9,2007-10-22,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17,-0.18
2007-10-23,758.8,2007-10-23,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17,-0.17
2007-10-24,763.3,2007-10-24,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14,-0.17
2007-10-25,767.1,2007-10-25,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15,-0.14
2007-10-26,772.9,2007-10-26,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14,-0.15
2007-10-29,792.5,2007-10-29,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15,-0.14
2007-10-30,794.2,2007-10-30,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13,-0.15
2007-10-31,784.8,2007-10-31,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11,-0.13
2007-11-01,799.4,2007-11-01,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13,-0.11
2007-11-02,790.5,2007-11-02,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09,-0.13
2007-11-05,810.6,2007-11-05,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07,-0.09
2007-11-06,809.0,2007-11-06,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06,-0.07
2007-11-07,826.9,2007-11-07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06,-0.06
2007-11-08,832.0,2007-11-08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06,-0.06
2007-11-09,835.4,2007-11-09,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05,-0.06
2007-11-12,831.5,2007-11-12,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06,-0.05
2007-11-13,795.7,2007-11-13,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08,-0.06
2007-11-14,802.3,2007-11-14,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08,-0.08
2007-11-15,813.2,2007-11-15,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08,-0.08
2007-11-16,789.0,2007-11-16,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02,-0.08
2007-11-19,788.3,2007-11-19,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0,-0.02
2007-11-20,782.1,2007-11-20,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0,0.0
2007-11-21,802.9,2007-11-21,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0,0.0
2007-11-22,801.2,2007-11-22,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01,0.0
2007-11-23,804.5,2007-11-23,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02,0.01
2007-11-26,823.5,2007-11-26,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03,-0.02
2007-11-27,823.9,2007-11-27,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04,-0.03
2007-11-28,812.6,2007-11-28,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04,-0.04
2007-11-29,811.2,2007-11-29,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05,-0.04
2007-11-30,799.6,2007-11-30,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06,-0.05
2007-12-03,789.4,2007-12-03,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08,-0.06
2007-12-04,800.3,2007-12-04,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08,-0.08
2007-12-05,808.7,2007-12-05,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07,-0.08
2007-12-06,801.0,2007-12-06,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08,-0.07
2007-12-07,807.3,2007-12-07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08,-0.08
2007-12-10,806.5,2007-12-10,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09,-0.08
2007-12-11,811.5,2007-12-11,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1,-0.09
2007-12-12,804.5,2007-12-12,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1,-0.1
2007-12-13,812.9,2007-12-13,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1,-0.1
2007-12-14,801.7,2007-12-14,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05,-0.1
2007-12-17,798.8,2007-12-17,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03,-0.05
2007-12-18,798.9,2007-12-18,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05,-0.03
2007-12-19,807.6,2007-12-19,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06,-0.05
2007-12-20,807.3,2007-12-20,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05,-0.06
2007-12-21,800.0,2007-12-21,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04,-0.05
2007-12-24,815.5,2007-12-24,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04,-0.04
2007-12-26,816.3,2007-12-26,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06,-0.04
2007-12-27,828.1,2007-12-27,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09,-0.06
2007-12-28,829.6,2007-12-28,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1,-0.09
2007-12-31,843.2,2007-12-31,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12,-0.1
2008-01-02,837.5,2008-01-02,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12,-0.12
2008-01-03,861.5,2008-01-03,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11,-0.12
2008-01-04,866.1,2008-01-04,-0.13,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12,-0.11
2008-01-07,862.8,2008-01-07,-0.15,-0.13,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12,-0.12
2008-01-08,860.7,2008-01-08,-0.17,-0.15,-0.13,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07,-0.12
2008-01-09,880.3,2008-01-09,-0.16,-0.17,-0.15,-0.13,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07,-0.07
2008-01-10,881.0,2008-01-10,-0.15,-0.16,-0.17,-0.15,-0.13,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08,-0.07
2008-01-11,896.8,2008-01-11,-0.17,-0.15,-0.16,-0.17,-0.15,-0.13,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09,-0.08
2008-01-14,899.4,2008-01-14,-0.22,-0.17,-0.15,-0.16,-0.17,-0.15,-0.13,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08,-0.09
2008-01-15,904.6,2008-01-15,-0.21,-0.22,-0.17,-0.15,-0.16,-0.17,-0.15,-0.13,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06,-0.08
2008-01-16,890.6,2008-01-16,-0.24,-0.21,-0.22,-0.17,-0.15,-0.16,-0.17,-0.15,-0.13,-0.13,-0.12,-0.12,-0.06,-0.06,-0.06,-0.1,-0.12,-0.1,-0.09,-0.07,-0.06
